,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A3_ss,12733,ENSG00000137941.17,TTLL7,chr1,-,"1,6,7,2,6,8,5","2,4,9,6,3,1,6","1,4,9,8,11,9,9,5,5,9","0,1,3,3,1,2,7,1,1,0",117,99,0.000984819,0.04095204,"0.297,0.559,0.397,0.22,0.629,0.871,0.414","1.0,0.772,0.717,0.693,0.903,0.792,0.521,0.809,0.809,1.0",-0.318
A3_ss,16321,ENSG00000101347.11,SAMHD1,chr20,-,"20,10,25,16,14,31,34","73,56,150,120,72,187,109","13,10,25,10,18,10,18,21,10,26","64,67,157,91,204,72,214,148,68,187",146,99,0.001009658,0.041868663,"0.157,0.108,0.102,0.083,0.116,0.101,0.175","0.121,0.092,0.097,0.069,0.056,0.086,0.054,0.088,0.091,0.086",0.036
A3_ss,5415,ENSG00000165521.16,EML5,chr14,-,"12,8,10,11,19,14,17","0,1,2,0,2,3,5","17,17,23,7,10,4,13,27,7,15","0,1,3,0,0,1,0,0,1,3",213,99,0.001013611,0.041916435,"1.0,0.788,0.699,1.0,0.815,0.684,0.612","1.0,0.888,0.781,1.0,1.0,0.65,1.0,1.0,0.765,0.699",-0.079
A3_ss,10236,ENSG00000067182.9,TNFRSF1A,chr12,-,"89,199,191,351,258,200,000","84,86,175,191,116,251,223","186,191,181,125,161,000,000,000,000,000","190,81,204,90,173,100,186,142,122,299",1166,99,0.001022908,0.042184376,"0.083,0.164,0.085,0.135,0.159,0.085,0.079","0.077,0.167,0.07,0.105,0.073,0.115,0.078,0.1,0.086,0.055",0.02
A3_ss,7773,ENSG00000221829.11,FANCG,chr9,-,"0,0,0,4,0,0,0","7,6,7,11,9,16,9","2,2,1,1,2,1,0,3,1,4","4,4,11,4,13,11,21,20,2,6",128,99,0.00105576,0.043419589,"0.0,0.0,0.0,0.22,0.0,0.0,0.0","0.279,0.279,0.066,0.162,0.106,0.066,0.0,0.104,0.279,0.34",-0.137
A3_ss,2645,ENSG00000290890.2,PDPR2P,chr16,-,"1,1,5,0,1,8,0","30,55,95,110,43,84,51","6,4,8,2,11,1,6,1,2,10","65,46,52,53,89,54,91,86,46,99",125,99,0.001061125,0.04352065,"0.026,0.014,0.04,0.0,0.018,0.07,0.0","0.068,0.064,0.109,0.029,0.089,0.014,0.05,0.009,0.033,0.074",-0.03
A3_ss,5276,ENSG00000247774.10,PCED1B-AS1,chr12,-,"24,20,34,64,41,47,52","0,0,1,9,0,2,0","15,29,46,15,42,28,40,53,32,29","1,0,0,0,0,0,0,0,0,1",615,99,0.001079856,0.044167878,"1.0,1.0,0.846,0.534,1.0,0.791,1.0","0.707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.824",-0.072
A3_ss,4732,ENSG00000175061.21,SNHG29,chr17,+,"18,35,32,42,28,36,43","69,50,100,142,73,158,99","62,40,38,30,47,41,48,67,37,44","91,46,140,43,115,54,123,116,60,126",225,99,0.001099231,0.044716003,"0.103,0.235,0.123,0.115,0.144,0.091,0.16","0.231,0.277,0.107,0.235,0.152,0.25,0.147,0.203,0.213,0.133",-0.056
A3_ss,18950,ENSG00000196126.12,HLA-DRB1,chr6,-,"50,074,361,510,236,400,000,000","1,0,0,0,0,0,0","4,255,287,613,876,040,000,000,000,000,000,000","0,0,1,0,0,4,9,26,0,1",685,99,0.001099028,0.044716003,"0.986,1.0,1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.991,1.0,1.0,0.983,0.968,0.93,1.0,0.993",0.011
A3_ss,11769,ENSG00000197343.11,ZNF655,chr7,+,"174,226,200,335,227,000,000","3,0,6,6,3,4,0","273,204,269,242,286,000,000,000,000,000","3,2,6,4,16,7,7,13,5,9",579,99,0.001112378,0.045128194,"0.908,1.0,0.851,0.905,0.928,0.921,1.0","0.94,0.946,0.885,0.912,0.753,0.862,0.877,0.866,0.885,0.855",0.052
A3_ss,2943,ENSG00000103365.16,GGA2,chr16,-,"83,123,123,228,128,100,000","89,51,118,146,67,197,150","123,63,56,57,82,102,137,208,56,63","145,59,162,53,172,77,193,194,48,157",228,99,0.001118807,0.045202165,"0.288,0.512,0.312,0.404,0.453,0.243,0.299","0.269,0.317,0.131,0.318,0.172,0.365,0.236,0.318,0.336,0.148",0.098
A3_ss,5453,ENSG00000272333.8,KMT2B,chr19,+,"3,3,6,8,2,4,3","0,1,0,6,0,0,5","10,2,3,6,8,5,5,5,2,3","1,0,0,0,0,0,0,0,0,0",113,99,0.001120241,0.045202165,"1.0,0.724,1.0,0.539,1.0,1.0,0.345","0.898,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.189
A3_ss,9443,ENSG00000099797.15,TECR,chr19,+,"3,6,5,11,2,3,1","27,10,16,22,11,56,51","0,3,2,3,7,2,1,1,1,2","35,18,29,22,45,17,42,30,18,49",132,99,0.001130495,0.045493322,"0.077,0.31,0.19,0.273,0.12,0.039,0.014","0.0,0.111,0.049,0.093,0.104,0.081,0.018,0.024,0.04,0.03",0.091
A3_ss,15812,ENSG00000075624.17,ACTB,chr7,-,"120,241,348,498,119,000,000","1,500,171,821,053,090,000,000,000,000","155,126,157,80,86,160,182,269,150,233","2,537,105,015,071,160,000,000,000,000,000,000,000,000",169,99,0.001144653,0.045936533,"0.045,0.076,0.088,0.086,0.053,0.047,0.04","0.035,0.066,0.058,0.039,0.027,0.069,0.06,0.063,0.049,0.05",0.011
A3_ss,21139,ENSG00000010361.14,FUZ,chr19,-,"2,3,5,9,10,19,0","30,42,52,71,23,40,98","4,3,0,1,7,2,6,6,1,3","52,34,75,32,58,38,79,68,27,63",123,99,0.001147646,0.045936533,"0.051,0.054,0.072,0.093,0.259,0.277,0.0","0.058,0.066,0.0,0.025,0.089,0.041,0.058,0.066,0.029,0.037",0.068
A3_ss,2421,ENSG00000178971.17,CTC1,chr17,-,"76,137,89,187,98,98,95","0,2,3,1,1,3,4","174,88,70,68,86,85,83,140,76,87","6,1,1,2,2,3,6,8,4,9",676,99,0.001197419,0.047800962,"1.0,0.909,0.813,0.965,0.935,0.827,0.777","0.809,0.928,0.911,0.833,0.863,0.806,0.67,0.719,0.736,0.586",0.103
A3_ss,2667,ENSG00000132612.17,VPS4A,chr16,+,"93,63,102,111,65,150,158","0,0,0,4,1,0,6","159,65,98,67,127,54,87,110,72,176","9,4,6,3,0,3,3,1,1,7",102,99,0.001207136,0.047933221,"1.0,1.0,1.0,0.964,0.984,1.0,0.962","0.945,0.94,0.941,0.956,1.0,0.946,0.966,0.991,0.986,0.961",0.024
A3_ss,14566,ENSG00000198520.12,ARMH1,chr1,+,"17,29,24,48,24,39,69","1,0,0,3,2,3,1","98,11,16,9,34,24,38,41,20,28","0,3,5,2,7,1,3,2,5,1",202,99,0.00120688,0.047933221,"0.893,1.0,1.0,0.887,0.855,0.864,0.971","1.0,0.642,0.611,0.688,0.704,0.922,0.861,0.909,0.662,0.932",0.131
A3_ss,12249,ENSG00000116786.14,PLEKHM2,chr1,+,"91,110,182,203,72,133,177","0,11,9,5,1,10,6","181,69,131,57,151,94,180,236,67,154","5,1,12,1,4,3,2,0,0,1",160,99,0.001230621,0.04873649,"1.0,0.861,0.926,0.962,0.978,0.892,0.948","0.957,0.977,0.871,0.972,0.959,0.951,0.982,1.0,1.0,0.99",-0.028
A3_ss,1719,ENSG00000179676.8,LINC00305,chr18,-,"2,2,1,0,2,3,0","7,5,10,8,2,10,4","3,2,4,3,6,4,4,10,2,3","0,4,5,4,25,4,11,18,1,7",141,99,0.001241052,0.04901992,"0.167,0.219,0.066,0.0,0.413,0.174,0.0","1.0,0.26,0.36,0.345,0.144,0.413,0.203,0.281,0.584,0.231",-0.234
A3_ss,3462,ENSG00000137776.17,SLTM,chr15,-,"61,68,55,106,55,62,69","4,5,4,5,2,9,8","100,44,71,43,91,58,82,100,53,78","2,3,19,7,28,3,14,7,9,29",153,99,0.001248385,0.049074222,"0.908,0.898,0.899,0.932,0.947,0.817,0.848","0.97,0.905,0.707,0.799,0.678,0.926,0.791,0.902,0.792,0.635",0.082
A3_ss,9547,ENSG00000170581.15,STAT2,chr12,-,"141,133,98,214,88,133,243","0,4,7,2,0,2,0","164,100,113,82,136,103,117,232,110,190","6,2,3,1,7,2,3,13,2,5",129,99,0.001248983,0.049074222,"1.0,0.962,0.915,0.988,1.0,0.981,1.0","0.954,0.975,0.967,0.984,0.937,0.975,0.968,0.932,0.977,0.967",0.014
A3_ss,1041,ENSG00000142546.14,NOSIP,chr19,-,"58,54,69,87,51,70,74","1,0,2,3,0,0,5","68,40,58,75,87,49,68,71,49,60","0,0,0,0,0,0,0,3,0,1",1049,99,0.001260513,0.049397589,"0.846,1.0,0.765,0.732,1.0,1.0,0.583","1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.691,1.0,0.85",-0.108
A3_ss,5640,ENSG00000304309.1,ENSG00000304309,chr12,-,"6,11,21,19,15,20,11","1,0,2,0,0,3,0","11,12,6,9,7,10,10,12,14,16","2,0,0,2,3,2,0,2,1,7",109,99,0.001266774,0.049513327,"0.845,1.0,0.905,1.0,1.0,0.858,1.0","0.833,1.0,1.0,0.803,0.679,0.82,1.0,0.845,0.927,0.675",0.086
A3_ss,227,ENSG00000126768.13,TIMM17B,chrX,-,"9,2,5,22,15,22,22","0,0,0,0,0,0,0","27,6,12,11,13,3,18,12,4,15","1,0,2,1,5,0,5,2,0,0",146,99,0.00127297,0.049625938,"1.0,1.0,1.0,1.0,1.0,1.0,1.0","0.948,1.0,0.803,0.882,0.638,1.0,0.709,0.803,1.0,1.0",0.122
