"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0031093","CC","GO:0031093","platelet alpha granule lumen",57,0.523966933744413,1.65918349426474,0.00438574187774056,0.0341779321809048,0.0262982120740899,4239,"tags=40%, list=19%, signal=33%","ENSG00000163736/ENSG00000196136/ENSG00000102265/ENSG00000106366/ENSG00000197249/ENSG00000138722/ENSG00000112715/ENSG00000137801/ENSG00000122862/ENSG00000167711/ENSG00000110799/ENSG00000138798/ENSG00000072110/ENSG00000198113/ENSG00000149781/ENSG00000150630/ENSG00000119699/ENSG00000185010/ENSG00000175899/ENSG00000172432/ENSG00000100311/ENSG00000205542/ENSG00000113140"
"GO:0042401","BP","GO:0042401","biogenic amine biosynthetic process",25,0.630370517216315,1.71422886698767,0.00437221184561991,0.0341067712786084,0.0262434573133259,751,"tags=20%, list=3%, signal=19%","ENSG00000170775/ENSG00000079931/ENSG00000141744/ENSG00000107485/ENSG00000088826"
"GO:0022900","BP","GO:0022900","electron transport chain",126,-0.34778805261108,-1.45771232711168,0.00436255358583873,0.0340657004074456,0.0262118553289171,7333,"tags=52%, list=33%, signal=35%","ENSG00000099795/ENSG00000119421/ENSG00000198695/ENSG00000114956/ENSG00000117118/ENSG00000131495/ENSG00000198786/ENSG00000116288/ENSG00000146701/ENSG00000169021/ENSG00000110717/ENSG00000176340/ENSG00000184983/ENSG00000126267/ENSG00000178741/ENSG00000205707/ENSG00000172115/ENSG00000198888/ENSG00000165678/ENSG00000151366/ENSG00000128609/ENSG00000091140/ENSG00000147684/ENSG00000173660/ENSG00000119013/ENSG00000184903/ENSG00000184076/ENSG00000204370/ENSG00000140990/ENSG00000130414/ENSG00000189043/ENSG00000023228/ENSG00000008283/ENSG00000166136/ENSG00000125356/ENSG00000131143/ENSG00000178127/ENSG00000136521/ENSG00000213619/ENSG00000139180/ENSG00000004779/ENSG00000168653/ENSG00000014641/ENSG00000145494/ENSG00000065518/ENSG00000164405/ENSG00000109390/ENSG00000137806/ENSG00000115944/ENSG00000143252/ENSG00000004864/ENSG00000164919/ENSG00000127184/ENSG00000131174/ENSG00000156467/ENSG00000198763/ENSG00000112695/ENSG00000183648/ENSG00000267855/ENSG00000198727/ENSG00000136003/ENSG00000134057/ENSG00000115840/ENSG00000140527/ENSG00000198840"
"GO:0006942","BP","GO:0006942","regulation of striated muscle contraction",78,0.488700534492498,1.60312569847808,0.00434362912994333,0.0339521172112707,0.0261244587314503,4664,"tags=41%, list=21%, signal=32%","ENSG00000163485/ENSG00000183230/ENSG00000143318/ENSG00000100678/ENSG00000159167/ENSG00000130234/ENSG00000183873/ENSG00000145362/ENSG00000265107/ENSG00000120907/ENSG00000116741/ENSG00000143199/ENSG00000080824/ENSG00000160808/ENSG00000053918/ENSG00000136717/ENSG00000113448/ENSG00000119782/ENSG00000101665/ENSG00000134755/ENSG00000184588/ENSG00000163874/ENSG00000183023/ENSG00000123358/ENSG00000123700/ENSG00000198947/ENSG00000155962/ENSG00000130529/ENSG00000072954/ENSG00000158286/ENSG00000111199/ENSG00000105974"
"GO:0050806","BP","GO:0050806","positive regulation of synaptic transmission",140,0.423815981198158,1.51013073060968,0.00432378138319663,0.0338310805704406,0.0260313270805231,2974,"tags=26%, list=14%, signal=22%","ENSG00000155886/ENSG00000163485/ENSG00000116147/ENSG00000131095/ENSG00000155897/ENSG00000187902/ENSG00000164850/ENSG00000105605/ENSG00000168309/ENSG00000146006/ENSG00000173805/ENSG00000100678/ENSG00000135919/ENSG00000151025/ENSG00000096433/ENSG00000128271/ENSG00000117009/ENSG00000179915/ENSG00000173227/ENSG00000183691/ENSG00000198576/ENSG00000099365/ENSG00000169992/ENSG00000120907/ENSG00000196338/ENSG00000100968/ENSG00000171132/ENSG00000155511/ENSG00000251322/ENSG00000133424/ENSG00000141480/ENSG00000180914/ENSG00000131042/ENSG00000079215/ENSG00000106089/ENSG00000073756"
"GO:0062207","BP","GO:0062207","regulation of pattern recognition receptor signaling pathway",161,0.40636490307395,1.46500387115786,0.0043089769989437,0.0337493006563731,0.0259684015204815,7162,"tags=43%, list=33%, signal=29%","ENSG00000143546/ENSG00000163220/ENSG00000103313/ENSG00000167851/ENSG00000204389/ENSG00000092445/ENSG00000167207/ENSG00000204388/ENSG00000012223/ENSG00000289720/ENSG00000186074/ENSG00000095970/ENSG00000090376/ENSG00000239732/ENSG00000185507/ENSG00000134242/ENSG00000025434/ENSG00000118503/ENSG00000174885/ENSG00000239998/ENSG00000141480/ENSG00000139370/ENSG00000023445/ENSG00000164430/ENSG00000197329/ENSG00000163565/ENSG00000162676/ENSG00000173638/ENSG00000010671/ENSG00000101695/ENSG00000163406/ENSG00000129657/ENSG00000105974/ENSG00000110171/ENSG00000160446/ENSG00000188706/ENSG00000113712/ENSG00000068079/ENSG00000110330/ENSG00000075240/ENSG00000108771/ENSG00000051523/ENSG00000254087/ENSG00000162645/ENSG00000142208/ENSG00000197943/ENSG00000125734/ENSG00000109971/ENSG00000112851/ENSG00000130768/ENSG00000204498/ENSG00000091831/ENSG00000100324/ENSG00000172936/ENSG00000077454/ENSG00000104365/ENSG00000105483/ENSG00000129968/ENSG00000162032/ENSG00000110446/ENSG00000170236/ENSG00000182446/ENSG00000204160/ENSG00000203879/ENSG00000167984/ENSG00000161011/ENSG00000132522/ENSG00000160856/ENSG00000088888/ENSG00000101782"
"GO:0032640","BP","GO:0032640","tumor necrosis factor production",145,0.419540320594046,1.4963510859763,0.00428374345151223,0.0335855881931505,0.0258424329553204,4856,"tags=37%, list=22%, signal=29%","ENSG00000187116/ENSG00000081181/ENSG00000167207/ENSG00000012223/ENSG00000136244/ENSG00000107738/ENSG00000203747/ENSG00000095970/ENSG00000137801/ENSG00000069399/ENSG00000090376/ENSG00000104998/ENSG00000137462/ENSG00000239732/ENSG00000143226/ENSG00000134242/ENSG00000101425/ENSG00000100968/ENSG00000105127/ENSG00000118503/ENSG00000197471/ENSG00000106211/ENSG00000188906/ENSG00000104972/ENSG00000198053/ENSG00000239998/ENSG00000141480/ENSG00000167601/ENSG00000122122/ENSG00000258839/ENSG00000126391/ENSG00000168610/ENSG00000106100/ENSG00000187796/ENSG00000163874/ENSG00000102575/ENSG00000120949/ENSG00000111679/ENSG00000011600/ENSG00000168961/ENSG00000116584/ENSG00000127666/ENSG00000135077/ENSG00000137033/ENSG00000010671/ENSG00000132718/ENSG00000169403/ENSG00000154589/ENSG00000103490/ENSG00000165025/ENSG00000175344/ENSG00000105329/ENSG00000240972/ENSG00000027697"
"GO:0032680","BP","GO:0032680","regulation of tumor necrosis factor production",145,0.419540320594046,1.4963510859763,0.00428374345151223,0.0335855881931505,0.0258424329553204,4856,"tags=37%, list=22%, signal=29%","ENSG00000187116/ENSG00000081181/ENSG00000167207/ENSG00000012223/ENSG00000136244/ENSG00000107738/ENSG00000203747/ENSG00000095970/ENSG00000137801/ENSG00000069399/ENSG00000090376/ENSG00000104998/ENSG00000137462/ENSG00000239732/ENSG00000143226/ENSG00000134242/ENSG00000101425/ENSG00000100968/ENSG00000105127/ENSG00000118503/ENSG00000197471/ENSG00000106211/ENSG00000188906/ENSG00000104972/ENSG00000198053/ENSG00000239998/ENSG00000141480/ENSG00000167601/ENSG00000122122/ENSG00000258839/ENSG00000126391/ENSG00000168610/ENSG00000106100/ENSG00000187796/ENSG00000163874/ENSG00000102575/ENSG00000120949/ENSG00000111679/ENSG00000011600/ENSG00000168961/ENSG00000116584/ENSG00000127666/ENSG00000135077/ENSG00000137033/ENSG00000010671/ENSG00000132718/ENSG00000169403/ENSG00000154589/ENSG00000103490/ENSG00000165025/ENSG00000175344/ENSG00000105329/ENSG00000240972/ENSG00000027697"
"GO:0009581","BP","GO:0009581","detection of external stimulus",100,0.45616411548836,1.57009974378706,0.00426253346867889,0.0334870157205026,0.0257665863600191,4284,"tags=37%, list=20%, signal=30%","ENSG00000163485/ENSG00000111262/ENSG00000167995/ENSG00000105707/ENSG00000188107/ENSG00000186326/ENSG00000164171/ENSG00000144285/ENSG00000134376/ENSG00000151062/ENSG00000148604/ENSG00000135919/ENSG00000154864/ENSG00000167083/ENSG00000149489/ENSG00000102001/ENSG00000121966/ENSG00000103335/ENSG00000181656/ENSG00000010810/ENSG00000242866/ENSG00000053918/ENSG00000125966/ENSG00000173991/ENSG00000140090/ENSG00000054277/ENSG00000103241/ENSG00000079257/ENSG00000082684/ENSG00000154928/ENSG00000008710/ENSG00000157404/ENSG00000109103/ENSG00000278570/ENSG00000175544/ENSG00000088256/ENSG00000198691"
"GO:0060749","BP","GO:0060749","mammary gland alveolus development",16,0.689941466481896,1.69898764017335,0.0042317428480553,0.0332788377726377,0.0256064038248932,3227,"tags=44%, list=15%, signal=37%","ENSG00000109321/ENSG00000112715/ENSG00000178568/ENSG00000138798/ENSG00000103241/ENSG00000163235/ENSG00000115738"
"GO:0061377","BP","GO:0061377","mammary gland lobule development",16,0.689941466481896,1.69898764017335,0.0042317428480553,0.0332788377726377,0.0256064038248932,3227,"tags=44%, list=15%, signal=37%","ENSG00000109321/ENSG00000112715/ENSG00000178568/ENSG00000138798/ENSG00000103241/ENSG00000163235/ENSG00000115738"
"GO:0061045","BP","GO:0061045","negative regulation of wound healing",56,0.515898408665509,1.63135360944676,0.00422016776842423,0.0332552651182535,0.0255882658444892,5024,"tags=50%, list=23%, signal=39%","ENSG00000106366/ENSG00000108839/ENSG00000164867/ENSG00000138722/ENSG00000178726/ENSG00000011422/ENSG00000135919/ENSG00000079385/ENSG00000012779/ENSG00000137801/ENSG00000078401/ENSG00000156535/ENSG00000167711/ENSG00000173918/ENSG00000003436/ENSG00000163932/ENSG00000219438/ENSG00000154127/ENSG00000111252/ENSG00000100311/ENSG00000109072/ENSG00000134853/ENSG00000166949/ENSG00000130203/ENSG00000074054/ENSG00000111863/ENSG00000261150/ENSG00000144824"
"GO:0071682","CC","GO:0071682","endocytic vesicle lumen",20,0.674816376148858,1.76296208638955,0.00421376048231685,0.0332385542013071,0.0255754076283899,1961,"tags=55%, list=9%, signal=50%","ENSG00000257017/ENSG00000012223/ENSG00000206172/ENSG00000173432/ENSG00000108342/ENSG00000244734/ENSG00000120694/ENSG00000084674/ENSG00000115523/ENSG00000188536/ENSG00000080824"
"GO:0031116","BP","GO:0031116","positive regulation of microtubule polymerization",31,0.613571583835822,1.74672693826327,0.00418049080657372,0.0331089057157743,0.0254756495930126,2545,"tags=23%, list=12%, signal=20%","ENSG00000186868/ENSG00000134222/ENSG00000204389/ENSG00000139737/ENSG00000204388/ENSG00000182511/ENSG00000131711"
"GO:0070301","BP","GO:0070301","cellular response to hydrogen peroxide",63,0.502429289990683,1.6063260322641,0.00419217604344193,0.0331089057157743,0.0254756495930126,4399,"tags=37%, list=20%, signal=29%","ENSG00000115607/ENSG00000156711/ENSG00000136244/ENSG00000078401/ENSG00000143878/ENSG00000166888/ENSG00000118503/ENSG00000163516/ENSG00000198053/ENSG00000010810/ENSG00000178607/ENSG00000167601/ENSG00000240583/ENSG00000127528/ENSG00000163932/ENSG00000176170/ENSG00000185122/ENSG00000129465/ENSG00000142185/ENSG00000197442/ENSG00000176171/ENSG00000137496/ENSG00000094631"
"GO:1903532","BP","GO:1903532","positive regulation of secretion by cell",241,0.385768203655083,1.43630240461977,0.00419305460573773,0.0331089057157743,0.0254756495930126,3626,"tags=24%, list=17%, signal=21%","ENSG00000118785/ENSG00000149927/ENSG00000272636/ENSG00000163083/ENSG00000155897/ENSG00000000938/ENSG00000010310/ENSG00000164850/ENSG00000151651/ENSG00000004468/ENSG00000100078/ENSG00000270885/ENSG00000104783/ENSG00000204936/ENSG00000095970/ENSG00000078401/ENSG00000151025/ENSG00000125845/ENSG00000137462/ENSG00000128271/ENSG00000117009/ENSG00000181031/ENSG00000105514/ENSG00000122641/ENSG00000125538/ENSG00000160255/ENSG00000141433/ENSG00000099365/ENSG00000077238/ENSG00000169992/ENSG00000138207/ENSG00000102362/ENSG00000001626/ENSG00000132872/ENSG00000175426/ENSG00000171132/ENSG00000176887/ENSG00000089041/ENSG00000185950/ENSG00000173918/ENSG00000136802/ENSG00000186188/ENSG00000180914/ENSG00000053438/ENSG00000100889/ENSG00000033327/ENSG00000008130/ENSG00000132170/ENSG00000169896/ENSG00000106089/ENSG00000150630/ENSG00000102981/ENSG00000102760/ENSG00000006118/ENSG00000276045/ENSG00000119699/ENSG00000197747/ENSG00000139998/ENSG00000068366"
"GO:0150063","BP","GO:0150063","visual system development",329,0.356977717993471,1.36184202200304,0.00418503966371548,0.0331089057157743,0.0254756495930126,2981,"tags=19%, list=14%, signal=17%","ENSG00000158955/ENSG00000006611/ENSG00000005513/ENSG00000002745/ENSG00000198570/ENSG00000163638/ENSG00000134376/ENSG00000198732/ENSG00000102755/ENSG00000105419/ENSG00000112715/ENSG00000188766/ENSG00000106689/ENSG00000179431/ENSG00000137203/ENSG00000107485/ENSG00000127377/ENSG00000136842/ENSG00000165323/ENSG00000102878/ENSG00000109846/ENSG00000110719/ENSG00000198844/ENSG00000153395/ENSG00000182704/ENSG00000064393/ENSG00000157890/ENSG00000187634/ENSG00000134138/ENSG00000122641/ENSG00000110400/ENSG00000142627/ENSG00000171587/ENSG00000187498/ENSG00000174705/ENSG00000117707/ENSG00000138207/ENSG00000149489/ENSG00000179094/ENSG00000144810/ENSG00000075891/ENSG00000106025/ENSG00000128917/ENSG00000169504/ENSG00000176887/ENSG00000133424/ENSG00000137868/ENSG00000139567/ENSG00000087088/ENSG00000164442/ENSG00000148400/ENSG00000197921/ENSG00000164056/ENSG00000240583/ENSG00000173372/ENSG00000077092/ENSG00000148339/ENSG00000104881/ENSG00000147862/ENSG00000168610/ENSG00000171316/ENSG00000169896/ENSG00000115596/ENSG00000163513"
"GO:0035720","BP","GO:0035720","intraciliary anterograde transport",18,-0.647266122771849,-1.79424933491183,0.0041697023506225,0.0330591738514589,0.0254373834068758,3968,"tags=94%, list=18%, signal=77%","ENSG00000122970/ENSG00000138002/ENSG00000109083/ENSG00000081870/ENSG00000068885/ENSG00000103351/ENSG00000128581/ENSG00000204104/ENSG00000114446/ENSG00000118096/ENSG00000101052/ENSG00000032742/ENSG00000096872/ENSG00000100360/ENSG00000105948/ENSG00000163913/ENSG00000196659"
"GO:0044224","CC","GO:0044224","juxtaparanode region of axon",12,0.766415649878522,1.75492910009394,0.00416646913720323,0.0330591738514589,0.0254373834068758,2994,"tags=50%, list=14%, signal=43%","ENSG00000184144/ENSG00000168481/ENSG00000111262/ENSG00000082397/ENSG00000150672/ENSG00000069424"
"GO:0046578","BP","GO:0046578","regulation of Ras protein signal transduction",46,0.547095963429374,1.66364746267936,0.00415917403029134,0.0330432740070482,0.0254251492705903,3193,"tags=28%, list=15%, signal=24%","ENSG00000058335/ENSG00000134259/ENSG00000160999/ENSG00000185989/ENSG00000148400/ENSG00000165140/ENSG00000187678/ENSG00000105122/ENSG00000164056/ENSG00000111344/ENSG00000170667/ENSG00000198915/ENSG00000136158"
"GO:0099504","BP","GO:0099504","synaptic vesicle cycle",201,0.391248699945152,1.44657458605938,0.00414604170135455,0.0329727254895418,0.0253708657093416,5035,"tags=30%, list=23%, signal=23%","ENSG00000149927/ENSG00000272636/ENSG00000174672/ENSG00000169213/ENSG00000127561/ENSG00000187672/ENSG00000186111/ENSG00000108405/ENSG00000139220/ENSG00000185666/ENSG00000168993/ENSG00000179915/ENSG00000181031/ENSG00000116675/ENSG00000173227/ENSG00000105929/ENSG00000198121/ENSG00000099365/ENSG00000169992/ENSG00000079841/ENSG00000076944/ENSG00000196338/ENSG00000132872/ENSG00000118473/ENSG00000173267/ENSG00000177380/ENSG00000089041/ENSG00000188906/ENSG00000141985/ENSG00000122012/ENSG00000136717/ENSG00000101298/ENSG00000135604/ENSG00000078269/ENSG00000106089/ENSG00000107404/ENSG00000117016/ENSG00000157152/ENSG00000181856/ENSG00000065534/ENSG00000101098/ENSG00000186472/ENSG00000130340/ENSG00000165246/ENSG00000119899/ENSG00000130477/ENSG00000213760/ENSG00000132718/ENSG00000105649/ENSG00000075624/ENSG00000273749/ENSG00000197959/ENSG00000160469/ENSG00000116473/ENSG00000183020/ENSG00000141522/ENSG00000166900/ENSG00000079805/ENSG00000102003/ENSG00000169860"
"GO:0045744","BP","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway",55,0.529466738319265,1.6582063919773,0.00413524907650961,0.0329545551062014,0.0253568845067333,4378,"tags=47%, list=20%, signal=38%","ENSG00000171388/ENSG00000010310/ENSG00000117115/ENSG00000113369/ENSG00000186642/ENSG00000148926/ENSG00000170262/ENSG00000152270/ENSG00000169429/ENSG00000117152/ENSG00000105290/ENSG00000181031/ENSG00000129437/ENSG00000116741/ENSG00000168959/ENSG00000141480/ENSG00000113448/ENSG00000125510/ENSG00000184588/ENSG00000196839/ENSG00000117632/ENSG00000111252/ENSG00000137486/ENSG00000114353/ENSG00000140577/ENSG00000134817"
"GO:0001508","BP","GO:0001508","action potential",149,0.418361339595321,1.50195167407091,0.00412252324525513,0.0329545551062014,0.0253568845067333,3792,"tags=29%, list=17%, signal=24%","ENSG00000111262/ENSG00000183230/ENSG00000152049/ENSG00000164850/ENSG00000099822/ENSG00000117971/ENSG00000026559/ENSG00000178342/ENSG00000144285/ENSG00000196876/ENSG00000091129/ENSG00000151079/ENSG00000135643/ENSG00000156049/ENSG00000108405/ENSG00000183873/ENSG00000145362/ENSG00000265107/ENSG00000120907/ENSG00000187486/ENSG00000105711/ENSG00000155511/ENSG00000181656/ENSG00000055118/ENSG00000049759/ENSG00000164794/ENSG00000053918/ENSG00000060558/ENSG00000136717/ENSG00000119782/ENSG00000128245/ENSG00000156486/ENSG00000134755/ENSG00000151150/ENSG00000069424/ENSG00000183023/ENSG00000184408/ENSG00000145390/ENSG00000123700/ENSG00000184156/ENSG00000075043/ENSG00000167535/ENSG00000198947"
"GO:0044309","CC","GO:0044309","neuron spine",172,0.408177359473761,1.4787920696663,0.00412727488912188,0.0329545551062014,0.0253568845067333,5852,"tags=42%, list=27%, signal=31%","ENSG00000163485/ENSG00000152578/ENSG00000186868/ENSG00000187902/ENSG00000164850/ENSG00000198822/ENSG00000087250/ENSG00000161681/ENSG00000173805/ENSG00000165186/ENSG00000108798/ENSG00000100678/ENSG00000120251/ENSG00000132002/ENSG00000109846/ENSG00000184985/ENSG00000139220/ENSG00000185046/ENSG00000198121/ENSG00000198576/ENSG00000168959/ENSG00000155511/ENSG00000251322/ENSG00000135905/ENSG00000130787/ENSG00000034053/ENSG00000131711/ENSG00000186479/ENSG00000175866/ENSG00000159842/ENSG00000184588/ENSG00000107404/ENSG00000152208/ENSG00000101040/ENSG00000061337/ENSG00000184408/ENSG00000123700/ENSG00000196569/ENSG00000266028/ENSG00000011132/ENSG00000132718/ENSG00000134780/ENSG00000171992/ENSG00000171385/ENSG00000273749/ENSG00000174871/ENSG00000197959/ENSG00000137825/ENSG00000181418/ENSG00000160446/ENSG00000131626/ENSG00000162105/ENSG00000134909/ENSG00000103319/ENSG00000181790/ENSG00000157087/ENSG00000131435/ENSG00000204681/ENSG00000131398/ENSG00000186716/ENSG00000099864/ENSG00000135124/ENSG00000138814/ENSG00000077522/ENSG00000150093/ENSG00000090372/ENSG00000116661/ENSG00000109971/ENSG00000115808/ENSG00000170921/ENSG00000106688/ENSG00000169220"
"GO:0045732","BP","GO:0045732","positive regulation of protein catabolic process",203,0.399759673765079,1.47854375990101,0.00413644438260142,0.0329545551062014,0.0253568845067333,4281,"tags=24%, list=20%, signal=20%","ENSG00000081479/ENSG00000091513/ENSG00000178381/ENSG00000151651/ENSG00000204389/ENSG00000143476/ENSG00000137331/ENSG00000204388/ENSG00000289720/ENSG00000095970/ENSG00000028137/ENSG00000153395/ENSG00000213923/ENSG00000105697/ENSG00000130164/ENSG00000071575/ENSG00000254598/ENSG00000125538/ENSG00000249751/ENSG00000172985/ENSG00000176046/ENSG00000137642/ENSG00000145506/ENSG00000114423/ENSG00000118503/ENSG00000080824/ENSG00000107331/ENSG00000188906/ENSG00000049759/ENSG00000141551/ENSG00000006025/ENSG00000101665/ENSG00000140564/ENSG00000087586/ENSG00000107404/ENSG00000125447/ENSG00000135119/ENSG00000100359/ENSG00000166851/ENSG00000173846/ENSG00000123384/ENSG00000130340/ENSG00000137033/ENSG00000099785/ENSG00000173548/ENSG00000103126/ENSG00000072609/ENSG00000147065/ENSG00000154447"
